trial_id,model,m,truth_country,lure_country,lure_relation,crop_condition,false_memory_count,true_memory_count,rep,seed,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k3__r1,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,3,5,1,61301,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k3__r2,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,3,5,2,61399,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k4__r0,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,4,4,0,61525,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k4__r1,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,4,4,1,61623,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k4__r2,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,4,4,2,61721,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k5__r0,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,5,3,0,61847,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k5__r1,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,5,3,1,61945,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k5__r2,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,5,3,2,62043,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k6__r0,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,6,2,0,62169,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k6__r1,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,6,2,1,62267,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k6__r2,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,6,2,2,62365,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k7__r0,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,7,1,0,62491,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k7__r1,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,7,1,1,62589,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k7__r2,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,7,1,2,62687,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k8__r0,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,8,0,0,62813,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k8__r1,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,8,0,1,62911,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-4o__m3__bahamas__ambiguous_true__compatible__gabon__k8__r2,gpt-4o,3,Bahamas,Gabon,compatible,ambiguous_true,8,0,2,63009,126,6,12,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k0__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,0,8,0,62856,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k0__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,0,8,1,62954,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k0__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,0,8,2,63052,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k1__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,1,7,0,63178,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k1__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,1,7,1,63276,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k1__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,1,7,2,63374,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k2__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,2,6,0,63500,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k2__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,2,6,1,63598,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k2__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,2,6,2,63696,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k3__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,3,5,0,63822,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k3__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,3,5,1,63920,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k3__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,3,5,2,64018,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k4__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,4,4,0,64144,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k4__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,4,4,1,64242,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k4__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,4,4,2,64340,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k5__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,5,3,0,64466,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k5__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,5,3,1,64564,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k5__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,5,3,2,64662,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k6__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,6,2,0,64788,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k6__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,6,2,1,64886,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k6__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,6,2,2,64984,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k7__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,7,1,0,65110,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k7__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,7,1,1,65208,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k7__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,7,1,2,65306,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k8__r0,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,8,0,0,65432,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k8__r1,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,8,0,1,65530,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__diagnostic_true__incompatible__sudan__k8__r2,gpt-5.4,1,Czech Republic,Sudan,incompatible,diagnostic_true,8,0,2,65628,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k0__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,0,8,0,65475,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k0__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,0,8,1,65573,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k0__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,0,8,2,65671,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k1__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,1,7,0,65797,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k1__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,1,7,1,65895,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k1__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,1,7,2,65993,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k2__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,2,6,0,66119,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k2__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,2,6,1,66217,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k2__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,2,6,2,66315,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k3__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,3,5,0,66441,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k3__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,3,5,1,66539,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k3__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,3,5,2,66637,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k4__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,4,4,0,66763,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k4__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,4,4,1,66861,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k4__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,4,4,2,66959,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k5__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,5,3,0,67085,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k5__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,5,3,1,67183,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k5__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,5,3,2,67281,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k6__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,6,2,0,67407,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k6__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,6,2,1,67505,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k6__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,6,2,2,67603,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k7__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,7,1,0,67729,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k7__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,7,1,1,67827,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k7__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,7,1,2,67925,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k8__r0,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,8,0,0,68051,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k8__r1,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,8,0,1,68149,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k8__r2,gpt-5.4,1,Czech Republic,Nigeria,incompatible,ambiguous_true,8,0,2,68247,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k0__r0,gpt-5.4,1,Czech Republic,Sudan,compatible,ambiguous_true,0,8,0,68094,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k0__r1,gpt-5.4,1,Czech Republic,Sudan,compatible,ambiguous_true,0,8,1,68192,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
