trial_id,model,m,truth_country,lure_country,lure_relation,crop_condition,false_memory_count,true_memory_count,false_majority,true_majority,memory_tie,rep,seed,valid,choice_country,reason,correct,chose_lure,chose_truth,chose_other,followed_memory_majority,error,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits,crop_informativeness_label,memory_lines,allowed_countries,cites_memory,cites_crop,contradiction_awareness,rationale_laundering,private_evidence_strength,social_evidence_type,choice_crop_compatible,choice_social_feature_compatible,response_type,response_type_label,alignment_type,alignment_type_label
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k0__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,0,8,False,True,False,1,52478,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea""]","[""Sudan"", ""Armenia"", ""Sierra Leone"", ""Austria"", ""Belgium"", ""Czech Republic"", ""Cote d'Ivoire"", ""Lithuania"", ""Netherlands"", ""Palestine"", ""Ireland"", ""Luxembourg"", ""Italy"", ""Mali"", ""Peru"", ""France"", ""Ukraine"", ""Guinea"", ""Gabon"", ""Hungary"", ""Russia"", ""Chad"", ""Bahamas"", ""Estonia"", ""Yemen"", ""Germany"", ""Bulgaria"", ""Nigeria""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k0__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,0,8,False,True,False,2,52576,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea""]","[""Lithuania"", ""Czech Republic"", ""Bulgaria"", ""Nigeria"", ""Russia"", ""Belgium"", ""Luxembourg"", ""Austria"", ""Ireland"", ""Sudan"", ""Ukraine"", ""Estonia"", ""Yemen"", ""France"", ""Mali"", ""Italy"", ""Netherlands"", ""Guinea"", ""Armenia"", ""Bahamas"", ""Sierra Leone"", ""Cote d'Ivoire"", ""Gabon"", ""Chad"", ""Germany"", ""Peru"", ""Palestine"", ""Hungary""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k1__r0,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,1,7,False,True,False,0,52702,True,Belgium,,False,False,False,True,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Gabon"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea""]","[""Hungary"", ""Ukraine"", ""Peru"", ""Bulgaria"", ""Belgium"", ""Russia"", ""Italy"", ""Sierra Leone"", ""Czech Republic"", ""Cote d'Ivoire"", ""Armenia"", ""Mali"", ""Lithuania"", ""Chad"", ""Luxembourg"", ""Ireland"", ""Nigeria"", ""Gabon"", ""Austria"", ""France"", ""Sudan"", ""Bahamas"", ""Palestine"", ""Germany"", ""Yemen"", ""Estonia"", ""Guinea"", ""Netherlands""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,False,False,unsupported_other,Unsupported other,unsupported_other,Other: incompatible
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k1__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,1,7,False,True,False,1,52800,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Gabon"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea""]","[""Sudan"", ""Mali"", ""Sierra Leone"", ""Guinea"", ""Cote d'Ivoire"", ""Hungary"", ""Bahamas"", ""Luxembourg"", ""Ukraine"", ""Belgium"", ""Austria"", ""Russia"", ""Italy"", ""Estonia"", ""Gabon"", ""Yemen"", ""Armenia"", ""Palestine"", ""Bulgaria"", ""Netherlands"", ""Chad"", ""Ireland"", ""France"", ""Czech Republic"", ""Lithuania"", ""Nigeria"", ""Peru"", ""Germany""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k1__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,1,7,False,True,False,2,52898,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Gabon"", ""Guinea"", ""Guinea"", ""Guinea""]","[""Gabon"", ""Lithuania"", ""Nigeria"", ""Belgium"", ""Sierra Leone"", ""Bahamas"", ""Netherlands"", ""France"", ""Cote d'Ivoire"", ""Chad"", ""Ukraine"", ""Russia"", ""Italy"", ""Hungary"", ""Austria"", ""Czech Republic"", ""Mali"", ""Bulgaria"", ""Yemen"", ""Armenia"", ""Ireland"", ""Peru"", ""Germany"", ""Guinea"", ""Sudan"", ""Luxembourg"", ""Estonia"", ""Palestine""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k2__r0,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,2,6,False,True,False,0,53024,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Gabon"", ""Guinea"", ""Gabon"", ""Guinea"", ""Guinea"", ""Guinea""]","[""Luxembourg"", ""Netherlands"", ""Sierra Leone"", ""Mali"", ""Italy"", ""Armenia"", ""Sudan"", ""Cote d'Ivoire"", ""Germany"", ""Hungary"", ""Estonia"", ""Yemen"", ""Bulgaria"", ""Ukraine"", ""Ireland"", ""France"", ""Belgium"", ""Lithuania"", ""Russia"", ""Bahamas"", ""Nigeria"", ""Chad"", ""Palestine"", ""Peru"", ""Austria"", ""Guinea"", ""Gabon"", ""Czech Republic""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k2__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,2,6,False,True,False,1,53122,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Gabon"", ""Gabon""]","[""Cote d'Ivoire"", ""Gabon"", ""Lithuania"", ""Guinea"", ""Bahamas"", ""Estonia"", ""Mali"", ""Luxembourg"", ""Armenia"", ""Sierra Leone"", ""Peru"", ""Bulgaria"", ""Czech Republic"", ""Palestine"", ""Netherlands"", ""Yemen"", ""Belgium"", ""Nigeria"", ""Russia"", ""Ireland"", ""Austria"", ""Italy"", ""France"", ""Chad"", ""Ukraine"", ""Germany"", ""Sudan"", ""Hungary""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k2__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,2,6,False,True,False,2,53220,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Gabon"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Gabon""]","[""Sierra Leone"", ""Netherlands"", ""Mali"", ""Ireland"", ""Yemen"", ""France"", ""Palestine"", ""Hungary"", ""Lithuania"", ""Nigeria"", ""Bulgaria"", ""Estonia"", ""Bahamas"", ""Cote d'Ivoire"", ""Chad"", ""Belgium"", ""Peru"", ""Luxembourg"", ""Sudan"", ""Germany"", ""Italy"", ""Russia"", ""Czech Republic"", ""Ukraine"", ""Austria"", ""Gabon"", ""Guinea"", ""Armenia""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k3__r0,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,3,5,False,True,False,0,53346,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Guinea"", ""Guinea"", ""Gabon"", ""Guinea"", ""Guinea"", ""Guinea"", ""Gabon""]","[""Czech Republic"", ""Austria"", ""Sierra Leone"", ""Guinea"", ""Germany"", ""Sudan"", ""Ukraine"", ""Hungary"", ""Peru"", ""Russia"", ""Belgium"", ""Netherlands"", ""Estonia"", ""Ireland"", ""Cote d'Ivoire"", ""Nigeria"", ""Lithuania"", ""Bulgaria"", ""Chad"", ""France"", ""Gabon"", ""Yemen"", ""Luxembourg"", ""Palestine"", ""Bahamas"", ""Mali"", ""Armenia"", ""Italy""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k3__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,3,5,False,True,False,1,53444,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Guinea"", ""Guinea"", ""Gabon"", ""Gabon"", ""Guinea"", ""Guinea"", ""Guinea""]","[""Russia"", ""Austria"", ""Nigeria"", ""Bulgaria"", ""Ireland"", ""Sierra Leone"", ""Armenia"", ""Germany"", ""Bahamas"", ""Netherlands"", ""Ukraine"", ""Hungary"", ""Sudan"", ""Luxembourg"", ""Cote d'Ivoire"", ""Lithuania"", ""Czech Republic"", ""Estonia"", ""Belgium"", ""Peru"", ""Palestine"", ""Mali"", ""Gabon"", ""Italy"", ""Chad"", ""France"", ""Guinea"", ""Yemen""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k3__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,3,5,False,True,False,2,53542,True,Guinea,,True,False,True,False,1.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Guinea"", ""Gabon"", ""Gabon"", ""Gabon"", ""Guinea"", ""Guinea""]","[""Peru"", ""Bahamas"", ""Belgium"", ""Luxembourg"", ""Nigeria"", ""Lithuania"", ""Guinea"", ""Chad"", ""Gabon"", ""Austria"", ""Yemen"", ""Estonia"", ""Czech Republic"", ""Ireland"", ""Bulgaria"", ""Sierra Leone"", ""Germany"", ""Palestine"", ""Italy"", ""France"", ""Russia"", ""Ukraine"", ""Hungary"", ""Netherlands"", ""Mali"", ""Sudan"", ""Cote d'Ivoire"", ""Armenia""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k4__r0,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,4,4,False,False,True,0,53668,True,Guinea,,True,False,True,False,,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Gabon"", ""Gabon"", ""Guinea"", ""Guinea"", ""Gabon"", ""Gabon"", ""Guinea""]","[""Chad"", ""Cote d'Ivoire"", ""Lithuania"", ""Estonia"", ""Ireland"", ""Belgium"", ""Netherlands"", ""France"", ""Luxembourg"", ""Germany"", ""Italy"", ""Ukraine"", ""Yemen"", ""Mali"", ""Austria"", ""Palestine"", ""Hungary"", ""Sierra Leone"", ""Czech Republic"", ""Bulgaria"", ""Armenia"", ""Bahamas"", ""Gabon"", ""Guinea"", ""Russia"", ""Nigeria"", ""Sudan"", ""Peru""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k4__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,4,4,False,False,True,1,53766,True,Guinea,,True,False,True,False,,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Guinea"", ""Gabon"", ""Guinea"", ""Gabon"", ""Guinea"", ""Gabon"", ""Guinea""]","[""Yemen"", ""Germany"", ""Chad"", ""Luxembourg"", ""Cote d'Ivoire"", ""Nigeria"", ""Estonia"", ""Netherlands"", ""Guinea"", ""Palestine"", ""Sudan"", ""Czech Republic"", ""Russia"", ""Austria"", ""Armenia"", ""Italy"", ""Bahamas"", ""Bulgaria"", ""Mali"", ""Lithuania"", ""Sierra Leone"", ""Ukraine"", ""Gabon"", ""Hungary"", ""Ireland"", ""Belgium"", ""Peru"", ""France""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k4__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,4,4,False,False,True,2,53864,True,Guinea,,True,False,True,False,,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Gabon"", ""Guinea"", ""Gabon"", ""Gabon"", ""Guinea"", ""Gabon""]","[""Ireland"", ""Gabon"", ""Netherlands"", ""Bahamas"", ""Austria"", ""Germany"", ""Czech Republic"", ""Ukraine"", ""Guinea"", ""Luxembourg"", ""Nigeria"", ""Italy"", ""Palestine"", ""Peru"", ""Sudan"", ""Yemen"", ""Bulgaria"", ""Sierra Leone"", ""Belgium"", ""Hungary"", ""Lithuania"", ""Estonia"", ""Armenia"", ""Cote d'Ivoire"", ""Chad"", ""Mali"", ""France"", ""Russia""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k5__r0,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,5,3,True,False,False,0,53990,True,Guinea,,True,False,True,False,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Guinea"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Guinea"", ""Gabon""]","[""Palestine"", ""Armenia"", ""Austria"", ""Gabon"", ""Chad"", ""Bahamas"", ""Sierra Leone"", ""Germany"", ""Hungary"", ""Peru"", ""Czech Republic"", ""Netherlands"", ""Bulgaria"", ""Lithuania"", ""Italy"", ""Ukraine"", ""Nigeria"", ""Russia"", ""Cote d'Ivoire"", ""Sudan"", ""Belgium"", ""Guinea"", ""Yemen"", ""Luxembourg"", ""Estonia"", ""France"", ""Ireland"", ""Mali""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k5__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,5,3,True,False,False,1,54088,True,Guinea,,True,False,True,False,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Gabon"", ""Guinea"", ""Gabon"", ""Guinea"", ""Gabon"", ""Gabon"", ""Guinea""]","[""Sudan"", ""Luxembourg"", ""Netherlands"", ""Bulgaria"", ""Peru"", ""Belgium"", ""Germany"", ""Bahamas"", ""Ukraine"", ""Sierra Leone"", ""Hungary"", ""Estonia"", ""Ireland"", ""Gabon"", ""Austria"", ""Czech Republic"", ""Nigeria"", ""Cote d'Ivoire"", ""Russia"", ""Palestine"", ""Guinea"", ""Armenia"", ""Lithuania"", ""Yemen"", ""Chad"", ""Italy"", ""Mali"", ""France""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k5__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,5,3,True,False,False,2,54186,True,Guinea,,True,False,True,False,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Guinea"", ""Gabon"", ""Guinea"", ""Guinea""]","[""Chad"", ""Gabon"", ""Ukraine"", ""France"", ""Mali"", ""Palestine"", ""Luxembourg"", ""Czech Republic"", ""Germany"", ""Bahamas"", ""Sudan"", ""Italy"", ""Ireland"", ""Peru"", ""Hungary"", ""Sierra Leone"", ""Nigeria"", ""Netherlands"", ""Cote d'Ivoire"", ""Guinea"", ""Bulgaria"", ""Russia"", ""Yemen"", ""Belgium"", ""Lithuania"", ""Armenia"", ""Austria"", ""Estonia""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k6__r0,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,6,2,True,False,False,0,54312,True,Guinea,,True,False,True,False,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Gabon"", ""Guinea"", ""Guinea"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon""]","[""Bulgaria"", ""Czech Republic"", ""Netherlands"", ""Sierra Leone"", ""Palestine"", ""Chad"", ""Mali"", ""Bahamas"", ""Belgium"", ""Gabon"", ""Armenia"", ""Estonia"", ""Nigeria"", ""Guinea"", ""Luxembourg"", ""Cote d'Ivoire"", ""Italy"", ""Hungary"", ""Yemen"", ""Lithuania"", ""Austria"", ""Sudan"", ""Ireland"", ""Peru"", ""Germany"", ""Ukraine"", ""France"", ""Russia""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k6__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,6,2,True,False,False,1,54410,True,Belgium,,False,False,False,True,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Gabon"", ""Guinea"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon""]","[""Sudan"", ""Germany"", ""Czech Republic"", ""Lithuania"", ""Sierra Leone"", ""Palestine"", ""Hungary"", ""Austria"", ""Ukraine"", ""Cote d'Ivoire"", ""Chad"", ""Nigeria"", ""Gabon"", ""Peru"", ""Italy"", ""Belgium"", ""Mali"", ""Netherlands"", ""Ireland"", ""Guinea"", ""France"", ""Yemen"", ""Bulgaria"", ""Estonia"", ""Armenia"", ""Luxembourg"", ""Bahamas"", ""Russia""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,False,False,unsupported_other,Unsupported other,unsupported_other,Other: incompatible
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k6__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,6,2,True,False,False,2,54508,True,Guinea,,True,False,True,False,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Guinea"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Guinea"", ""Gabon""]","[""Ireland"", ""Bulgaria"", ""Gabon"", ""Ukraine"", ""Germany"", ""Sierra Leone"", ""Bahamas"", ""Sudan"", ""Palestine"", ""Mali"", ""Netherlands"", ""Czech Republic"", ""Hungary"", ""Armenia"", ""Lithuania"", ""Peru"", ""Chad"", ""Yemen"", ""Luxembourg"", ""Guinea"", ""Nigeria"", ""Italy"", ""Estonia"", ""Belgium"", ""Austria"", ""France"", ""Russia"", ""Cote d'Ivoire""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k7__r0,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,7,1,True,False,False,0,54634,True,Chad,,False,False,False,True,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Gabon"", ""Guinea"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon""]","[""Armenia"", ""Cote d'Ivoire"", ""Italy"", ""Hungary"", ""Nigeria"", ""Estonia"", ""Austria"", ""Bahamas"", ""Russia"", ""Netherlands"", ""Ukraine"", ""Guinea"", ""Mali"", ""Yemen"", ""France"", ""Gabon"", ""Czech Republic"", ""Lithuania"", ""Germany"", ""Peru"", ""Palestine"", ""Chad"", ""Bulgaria"", ""Ireland"", ""Sierra Leone"", ""Sudan"", ""Luxembourg"", ""Belgium""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,False,False,unsupported_other,Unsupported other,unsupported_other,Other: incompatible
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k7__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,7,1,True,False,False,1,54732,True,Belgium,,False,False,False,True,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Guinea"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon""]","[""France"", ""Bahamas"", ""Palestine"", ""Lithuania"", ""Bulgaria"", ""Mali"", ""Italy"", ""Netherlands"", ""Nigeria"", ""Germany"", ""Gabon"", ""Belgium"", ""Peru"", ""Ukraine"", ""Cote d'Ivoire"", ""Estonia"", ""Luxembourg"", ""Hungary"", ""Chad"", ""Yemen"", ""Sudan"", ""Sierra Leone"", ""Armenia"", ""Russia"", ""Ireland"", ""Guinea"", ""Czech Republic"", ""Austria""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,False,False,unsupported_other,Unsupported other,unsupported_other,Other: incompatible
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k7__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,7,1,True,False,False,2,54830,True,Belgium,,False,False,False,True,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Guinea""]","[""Chad"", ""Bulgaria"", ""Austria"", ""Peru"", ""Belgium"", ""Hungary"", ""Ukraine"", ""Italy"", ""Palestine"", ""Ireland"", ""Russia"", ""Guinea"", ""Estonia"", ""Luxembourg"", ""Armenia"", ""Yemen"", ""Sudan"", ""Czech Republic"", ""Netherlands"", ""Sierra Leone"", ""Germany"", ""Nigeria"", ""Lithuania"", ""Mali"", ""France"", ""Cote d'Ivoire"", ""Gabon"", ""Bahamas""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,False,False,unsupported_other,Unsupported other,unsupported_other,Other: incompatible
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k8__r0,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,8,0,True,False,False,0,54956,True,Chad,,False,False,False,True,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon""]","[""Yemen"", ""Gabon"", ""Palestine"", ""Cote d'Ivoire"", ""Armenia"", ""France"", ""Ukraine"", ""Austria"", ""Czech Republic"", ""Italy"", ""Bulgaria"", ""Germany"", ""Luxembourg"", ""Guinea"", ""Russia"", ""Lithuania"", ""Ireland"", ""Belgium"", ""Peru"", ""Sierra Leone"", ""Bahamas"", ""Mali"", ""Nigeria"", ""Netherlands"", ""Estonia"", ""Chad"", ""Hungary"", ""Sudan""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,False,False,unsupported_other,Unsupported other,unsupported_other,Other: incompatible
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k8__r1,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,8,0,True,False,False,1,55054,True,Belgium,,False,False,False,True,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon""]","[""Palestine"", ""Armenia"", ""Ireland"", ""Belgium"", ""Hungary"", ""Yemen"", ""Netherlands"", ""Estonia"", ""Sudan"", ""Austria"", ""Bulgaria"", ""Czech Republic"", ""Italy"", ""Cote d'Ivoire"", ""Germany"", ""Ukraine"", ""Gabon"", ""Luxembourg"", ""Peru"", ""Nigeria"", ""Guinea"", ""Mali"", ""Lithuania"", ""Chad"", ""Sierra Leone"", ""Bahamas"", ""France"", ""Russia""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,False,False,unsupported_other,Unsupported other,unsupported_other,Other: incompatible
gpt-5.4__m1__guinea__diagnostic_true__incompatible__gabon__k8__r2,gpt-5.4,1,Guinea,Gabon,incompatible,diagnostic_true,8,0,True,False,False,2,55152,True,Belgium,,False,False,False,True,0.0,,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon""]","[""Chad"", ""Russia"", ""Peru"", ""Palestine"", ""Ireland"", ""Bahamas"", ""Lithuania"", ""Estonia"", ""Belgium"", ""Bulgaria"", ""France"", ""Hungary"", ""Czech Republic"", ""Nigeria"", ""Guinea"", ""Cote d'Ivoire"", ""Austria"", ""Ukraine"", ""Netherlands"", ""Sierra Leone"", ""Mali"", ""Sudan"", ""Gabon"", ""Armenia"", ""Germany"", ""Italy"", ""Yemen"", ""Luxembourg""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,False,False,unsupported_other,Unsupported other,unsupported_other,Other: incompatible
gpt-5.4__m1__guinea__ambiguous_true__incompatible__cotedivoire__k0__r0,gpt-5.4,1,Guinea,Cote d'Ivoire,incompatible,ambiguous_true,0,8,False,True,False,0,54999,True,Guinea,,True,False,True,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea""]","[""Italy"", ""Armenia"", ""Sierra Leone"", ""Belgium"", ""Guinea"", ""Netherlands"", ""Gabon"", ""Peru"", ""Mali"", ""Lithuania"", ""Czech Republic"", ""Austria"", ""Bahamas"", ""Cote d'Ivoire"", ""Ireland"", ""Germany"", ""Palestine"", ""Bulgaria"", ""Chad"", ""Sudan"", ""Ukraine"", ""Yemen"", ""Luxembourg"", ""France"", ""Russia"", ""Hungary"", ""Nigeria"", ""Estonia""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
