run_id,N,seed,agent_id,truth,rival,rival_source,context_id,top,left,height,width,B_valid,truth_count,rival_count,outcome
N128/all_gpt_4o/seed_0004,128,4,121,France,Peru,final_endpoint,a854db4370bd079876a8,8,14,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0004,128,4,122,France,Peru,final_endpoint,2d8fdac1f5b4993cac04,8,2,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0004,128,4,123,France,Peru,final_endpoint,5ecd89c1e7bf45d3ed0b,10,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0004,128,4,124,France,Peru,final_endpoint,d72778c5eb1a311b2d1b,11,8,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0004,128,4,125,France,Peru,final_endpoint,462ee5fbd1cf2a2eeecc,5,9,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0004,128,4,126,France,Peru,final_endpoint,91a5e8b8490f3e11c595,0,9,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0004,128,4,127,France,Peru,final_endpoint,e5819890caa0f1ab8c4d,8,11,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0005,128,5,0,Peru,Chad,original_initialization_fallback,1ef3bbf4bb113f8259fb,3,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,1,Peru,Chad,original_initialization_fallback,47659d290cc68800da68,9,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,2,Peru,Chad,original_initialization_fallback,bb466d1479e1189f91d5,4,15,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,3,Peru,Chad,original_initialization_fallback,7f116407ce2177e9348f,10,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,4,Peru,Chad,original_initialization_fallback,acd01da6858a58591a9c,9,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,5,Peru,Chad,original_initialization_fallback,7fb72dfec12b4479fc74,12,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,6,Peru,Chad,original_initialization_fallback,59e5f7588e18f609f019,11,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,7,Peru,Chad,original_initialization_fallback,fa578718b68d6d393a4c,12,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,8,Peru,Chad,original_initialization_fallback,efdf27188dd81f3e3349,8,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,9,Peru,Chad,original_initialization_fallback,a179d0b8a7e42da7f906,12,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,10,Peru,Chad,original_initialization_fallback,93efb1af1ab831276ed1,7,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,11,Peru,Chad,original_initialization_fallback,42b27a635e5c3b62d0b8,0,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,12,Peru,Chad,original_initialization_fallback,0850f07b18adb15acdd9,12,12,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,13,Peru,Chad,original_initialization_fallback,30db7b5700171f91af02,6,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,14,Peru,Chad,original_initialization_fallback,4e8f6966c9f4f23c5c4a,10,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,15,Peru,Chad,original_initialization_fallback,80f8f409c1ddf32ab94b,3,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,16,Peru,Chad,original_initialization_fallback,18067f9183b581a837a0,12,10,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,17,Peru,Chad,original_initialization_fallback,627be872c6d3a488d171,0,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,18,Peru,Chad,original_initialization_fallback,852f6a9fe9d2c0307aa6,2,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,19,Peru,Chad,original_initialization_fallback,3aa716a8fa605b416bc9,1,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,20,Peru,Chad,original_initialization_fallback,349f3228838f1d45f21a,5,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,21,Peru,Chad,original_initialization_fallback,d9f3d244971bfb9909b0,6,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,22,Peru,Chad,original_initialization_fallback,66087f768534fdfba2ba,11,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,23,Peru,Chad,original_initialization_fallback,c08db17158d37a767a74,12,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,24,Peru,Chad,original_initialization_fallback,ec64e411376a885ee8f6,5,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,25,Peru,Chad,original_initialization_fallback,e467e62363b5439214db,7,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,26,Peru,Chad,original_initialization_fallback,26fe321f73f50bfe7e4d,1,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,27,Peru,Chad,original_initialization_fallback,142fb586cf73b59da225,7,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,28,Peru,Chad,original_initialization_fallback,009dee47cb201c186f6a,11,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,29,Peru,Chad,original_initialization_fallback,d58002663d26f836cb11,0,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,30,Peru,Chad,original_initialization_fallback,9144c80a273dd6467713,9,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,31,Peru,Chad,original_initialization_fallback,0b2d3f49c7734183a919,2,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,32,Peru,Chad,original_initialization_fallback,bc9ceb6ca9fa81f036b4,5,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,33,Peru,Chad,original_initialization_fallback,1ace8af68c660d4fd72c,3,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,34,Peru,Chad,original_initialization_fallback,0a96ac4c8c9740c29d9b,2,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,35,Peru,Chad,original_initialization_fallback,488cf43503f855d209e6,10,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,36,Peru,Chad,original_initialization_fallback,c08e211be845e81b2ff0,5,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,37,Peru,Chad,original_initialization_fallback,db32a7f6d64ceb9c6bb4,12,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,38,Peru,Chad,original_initialization_fallback,35a580167a32bb9f9bc3,10,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,39,Peru,Chad,original_initialization_fallback,811826d9b03ed1dcb1a7,10,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,40,Peru,Chad,original_initialization_fallback,ea1cc7069bb1b49cc4c8,0,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,41,Peru,Chad,original_initialization_fallback,0c225d9e9930476db639,1,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,42,Peru,Chad,original_initialization_fallback,3ce502106ba0eff9d6bb,8,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,43,Peru,Chad,original_initialization_fallback,00632890348ee98d6e2e,10,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,44,Peru,Chad,original_initialization_fallback,4e6241b621da6de9d537,5,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,45,Peru,Chad,original_initialization_fallback,f74ef3f84c6aa50605e7,1,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,46,Peru,Chad,original_initialization_fallback,0ea0f225cd34a454a1c8,1,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,47,Peru,Chad,original_initialization_fallback,47ec30a04f50584e4110,0,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,48,Peru,Chad,original_initialization_fallback,d4a0c13c8102f9112897,0,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,49,Peru,Chad,original_initialization_fallback,b8039961e51f51b4fe0e,2,15,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,50,Peru,Chad,original_initialization_fallback,f2f28ab1bcc97ffffc27,12,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,51,Peru,Chad,original_initialization_fallback,afb525036e73f08d1dff,2,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,52,Peru,Chad,original_initialization_fallback,0ace1c3eb57a11e81f29,10,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,53,Peru,Chad,original_initialization_fallback,bc19695dcbba2b2a848d,3,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,54,Peru,Chad,original_initialization_fallback,e1dd18f698016ba7d74d,4,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,55,Peru,Chad,original_initialization_fallback,ac52378517b47a27dc47,2,12,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,56,Peru,Chad,original_initialization_fallback,884de87acecc9ef0efb0,7,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,57,Peru,Chad,original_initialization_fallback,ead3793de4a762f7f396,9,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,58,Peru,Chad,original_initialization_fallback,e0760fac53a6f8cd4826,8,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,59,Peru,Chad,original_initialization_fallback,c2539105504e3959a40a,2,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,60,Peru,Chad,original_initialization_fallback,da6d93b6caada8d2b9e3,11,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,61,Peru,Chad,original_initialization_fallback,025efeb0303e9b28948a,12,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,62,Peru,Chad,original_initialization_fallback,38b7b0682ca96b42c9ac,10,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,63,Peru,Chad,original_initialization_fallback,96d269aa248e36098747,5,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,64,Peru,Chad,original_initialization_fallback,a309cf7fa163d67c4928,4,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,65,Peru,Chad,original_initialization_fallback,1b4a9755c7554015b3f3,0,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,66,Peru,Chad,original_initialization_fallback,06770cf9d845fadd5a62,4,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,67,Peru,Chad,original_initialization_fallback,9f98aa845324ecacdfee,5,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,68,Peru,Chad,original_initialization_fallback,769cd872fa71119d5d71,10,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,69,Peru,Chad,original_initialization_fallback,dfaf01dc62ae5f5e0d1f,1,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,70,Peru,Chad,original_initialization_fallback,9a78788c63e232fd5901,3,10,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,71,Peru,Chad,original_initialization_fallback,b128c487bc34f39638ac,0,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,72,Peru,Chad,original_initialization_fallback,45dafc1a6b550540c972,4,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,73,Peru,Chad,original_initialization_fallback,e3877e2f00a132b8a3d6,4,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,74,Peru,Chad,original_initialization_fallback,4949539f251815ea5cbe,8,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,75,Peru,Chad,original_initialization_fallback,c726ea180bb91dde72f7,7,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,76,Peru,Chad,original_initialization_fallback,49a947d9c2ff63d4c397,10,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,77,Peru,Chad,original_initialization_fallback,040caf02320e66faf506,8,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,78,Peru,Chad,original_initialization_fallback,dc91755efaba666da791,4,10,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,79,Peru,Chad,original_initialization_fallback,a287239a881a1ad538f7,9,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,80,Peru,Chad,original_initialization_fallback,c937effefac718624098,4,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,81,Peru,Chad,original_initialization_fallback,21ff7cd192d91b72b261,4,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,82,Peru,Chad,original_initialization_fallback,bda99fdf83c18294adc5,4,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,83,Peru,Chad,original_initialization_fallback,97ad6b5287bc0d3b97bd,6,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,84,Peru,Chad,original_initialization_fallback,68c33ce56be7c2cd0c40,10,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,85,Peru,Chad,original_initialization_fallback,338e0b78b86ac42d2250,2,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,86,Peru,Chad,original_initialization_fallback,684a1ff93dafeb2316d1,8,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,87,Peru,Chad,original_initialization_fallback,59e2af7cd190f4c2f714,11,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,88,Peru,Chad,original_initialization_fallback,fc96912f7bd26f627f1a,2,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,89,Peru,Chad,original_initialization_fallback,fb686f94779f305d9207,0,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,90,Peru,Chad,original_initialization_fallback,782ac08e20f8d0120df6,12,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,91,Peru,Chad,original_initialization_fallback,3cc93c5d8e31e68e3250,9,10,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,92,Peru,Chad,original_initialization_fallback,e24d5d9d4ab5aedfc92a,12,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,93,Peru,Chad,original_initialization_fallback,3da3152cf370a936ea36,5,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,94,Peru,Chad,original_initialization_fallback,58ef2550b09f4c64ef96,0,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,95,Peru,Chad,original_initialization_fallback,92b795352bc8873b4f9c,7,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,96,Peru,Chad,original_initialization_fallback,20c1b8dac7718a66bd3e,5,12,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,97,Peru,Chad,original_initialization_fallback,c7dd8dbb55202f69ef44,4,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,98,Peru,Chad,original_initialization_fallback,30ce74ce05e7eeec1a66,5,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,99,Peru,Chad,original_initialization_fallback,0bce93214a0d53eff7b4,0,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,100,Peru,Chad,original_initialization_fallback,cc61fd502c0cfcc84cd0,6,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,101,Peru,Chad,original_initialization_fallback,6548926cab97df72d55b,0,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,102,Peru,Chad,original_initialization_fallback,29871cf4d296066521a0,9,15,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,103,Peru,Chad,original_initialization_fallback,88f7f442bca579628c6d,9,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,104,Peru,Chad,original_initialization_fallback,c876b66ebecbb5ed2657,1,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,105,Peru,Chad,original_initialization_fallback,b56cab4eab3ec9e62ed9,3,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,106,Peru,Chad,original_initialization_fallback,8723272b713f291e8c58,6,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,107,Peru,Chad,original_initialization_fallback,dc5d7faf78e09ffdbb94,4,12,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,108,Peru,Chad,original_initialization_fallback,b09bc15c46a7b914a5bd,6,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,109,Peru,Chad,original_initialization_fallback,6d38a46af503b9ff1a75,8,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,110,Peru,Chad,original_initialization_fallback,c421e73d378d52e3b251,7,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,111,Peru,Chad,original_initialization_fallback,dded315958523b33f3ab,3,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,112,Peru,Chad,original_initialization_fallback,142e6f43ddf6dcf29795,7,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,113,Peru,Chad,original_initialization_fallback,c25b3a85163ac02692e4,1,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,114,Peru,Chad,original_initialization_fallback,a53ee45156e8e7f9f05a,4,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,115,Peru,Chad,original_initialization_fallback,cd5b9e0b21a6d35e034f,3,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,116,Peru,Chad,original_initialization_fallback,8ba55bcdc0886492d24a,0,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,117,Peru,Chad,original_initialization_fallback,8726112a47dd4f092a41,5,15,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,118,Peru,Chad,original_initialization_fallback,275c95dbd7ac9c997a45,1,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,119,Peru,Chad,original_initialization_fallback,55f79daabadc8d56763d,10,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,120,Peru,Chad,original_initialization_fallback,00535ed1980eed4258ea,2,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,121,Peru,Chad,original_initialization_fallback,7da8783e52d27ba050f5,8,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,122,Peru,Chad,original_initialization_fallback,abe4e0964dd6592cf183,8,12,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,123,Peru,Chad,original_initialization_fallback,24926ad7519f119dabb2,7,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,124,Peru,Chad,original_initialization_fallback,4798ac0a696e224a4fa2,6,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,125,Peru,Chad,original_initialization_fallback,7fd07e067dfd6eaba880,10,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,126,Peru,Chad,original_initialization_fallback,e4f5ad0b51031df9bf1a,6,12,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0005,128,5,127,Peru,Chad,original_initialization_fallback,00ecd5d53cf237df6442,10,15,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,0,Nigeria,France,original_initialization_fallback,a72544c99875da4354b0,11,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,1,Nigeria,France,original_initialization_fallback,0766ae0842060c977c36,1,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,2,Nigeria,France,original_initialization_fallback,82fe243650d2ae3a1697,6,10,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,3,Nigeria,France,original_initialization_fallback,55bb4d4c7e52e1beccad,10,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,4,Nigeria,France,original_initialization_fallback,c0e4f6b07e3089cfb478,3,9,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,5,Nigeria,France,original_initialization_fallback,f291a2270605a5bf0a8f,0,9,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,6,Nigeria,France,original_initialization_fallback,565fd640b11eb0083189,0,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,7,Nigeria,France,original_initialization_fallback,ed09ad414f1739577d41,1,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,8,Nigeria,France,original_initialization_fallback,ddd9eb779cb0d7fe6812,8,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,9,Nigeria,France,original_initialization_fallback,8cf35bee22cd25fcc790,7,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,10,Nigeria,France,original_initialization_fallback,2870e9c174a1835ae345,6,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,11,Nigeria,France,original_initialization_fallback,7964e15e54677d470b2d,10,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,12,Nigeria,France,original_initialization_fallback,45d3a476d0821ab15100,9,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,13,Nigeria,France,original_initialization_fallback,15456a033d7ced8b3fc2,5,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,14,Nigeria,France,original_initialization_fallback,5369fd0ad7551e347e21,4,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,15,Nigeria,France,original_initialization_fallback,cb6a918eb0f915174770,10,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,16,Nigeria,France,original_initialization_fallback,f35d4c798249eb7926bb,0,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,17,Nigeria,France,original_initialization_fallback,f9e5333c9bf8a5224815,3,12,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,18,Nigeria,France,original_initialization_fallback,4e0bcf9dcdd6bc8d7931,6,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,19,Nigeria,France,original_initialization_fallback,dacc63600feaf5aed9d7,10,15,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,20,Nigeria,France,original_initialization_fallback,80c597ca12880f3339ed,2,12,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,21,Nigeria,France,original_initialization_fallback,22f7935f1e9db188ac18,9,15,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,22,Nigeria,France,original_initialization_fallback,ce7c432706629df62f2d,11,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,23,Nigeria,France,original_initialization_fallback,11d3774bf37d0d88c96a,5,10,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,24,Nigeria,France,original_initialization_fallback,e501bff8d0049734ae37,7,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,25,Nigeria,France,original_initialization_fallback,cdb9b642a48cedb2d3a7,7,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,26,Nigeria,France,original_initialization_fallback,65f4f7b53fa3cf9cc16c,9,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,27,Nigeria,France,original_initialization_fallback,dadfd9a1eea89eee61ef,1,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,28,Nigeria,France,original_initialization_fallback,79db43faf450969c8229,2,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,29,Nigeria,France,original_initialization_fallback,0db9aac6e2b55bc19884,7,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,30,Nigeria,France,original_initialization_fallback,1ba8b67c752d7c8b4147,7,8,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,31,Nigeria,France,original_initialization_fallback,5ffad32ad561d4333837,9,8,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,32,Nigeria,France,original_initialization_fallback,66b410094e45cc4e4492,10,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,33,Nigeria,France,original_initialization_fallback,5ea07860567c6b468a01,11,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,34,Nigeria,France,original_initialization_fallback,8316595e8b851a6a4e10,3,10,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,35,Nigeria,France,original_initialization_fallback,0a1986f46bb9be738672,12,10,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,36,Nigeria,France,original_initialization_fallback,21eaf2806a3aaaa304a8,11,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,37,Nigeria,France,original_initialization_fallback,4b2bd420b114f3617429,8,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,38,Nigeria,France,original_initialization_fallback,b0d38e21b33c2d7b0224,9,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,39,Nigeria,France,original_initialization_fallback,7866e3bd97a26c7763bc,1,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,40,Nigeria,France,original_initialization_fallback,6d59106d6b4e8cc6ecc5,5,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,41,Nigeria,France,original_initialization_fallback,60802daa095e2515c8b5,4,9,4,6,50,0,50,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,42,Nigeria,France,original_initialization_fallback,4e69c1d6017ffc2cc510,1,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,43,Nigeria,France,original_initialization_fallback,79ce9bd2cf81aabc2947,4,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0006,128,6,44,Nigeria,France,original_initialization_fallback,6900a7bf00f33314a3db,5,9,4,6,50,0,50,correct_consensus
